,component_name,created_at,device_id,id,occurred_at,updated_at,value,name,sensor_kind,Timestamp,Kitchen,Laundry,Toilet,Medication Area,Living Room,Master Bedroom,Spare Bedroom,Bathroom
567,motion,2017-03-05T19:27:01.287Z,14,191241,2017-03-05T19:27:01.273Z,2017-03-05T19:27:01.287Z,active,Toilet Motion,Motion,2017-03-05T19:27:01.273Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
568,motion,2017-03-05T19:27:03.323Z,7,191243,2017-03-05T19:27:03.316Z,2017-03-05T19:27:03.323Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-05T19:27:03.316Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
569,motion,2017-03-05T19:27:05.028Z,3,191245,2017-03-05T19:27:05.022Z,2017-03-05T19:27:05.028Z,inactive,Living Room Motion,Motion,2017-03-05T19:27:05.022Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
570,motion,2017-03-05T19:27:10.345Z,6,191247,2017-03-05T19:27:10.339Z,2017-03-05T19:27:10.345Z,inactive,Kitchen Motion,Motion,2017-03-05T19:27:10.339Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
571,motion,2017-03-05T19:27:24.371Z,10,191249,2017-03-05T19:27:24.359Z,2017-03-05T19:27:24.371Z,inactive,Laundry Motion,Motion,2017-03-05T19:27:24.359Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
572,motion,2017-03-05T19:27:35.529Z,14,191251,2017-03-05T19:27:35.518Z,2017-03-05T19:27:35.529Z,inactive,Toilet Motion,Motion,2017-03-05T19:27:35.518Z,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
573,motion,2017-03-05T19:27:40.326Z,13,191253,2017-03-05T19:27:40.321Z,2017-03-05T19:27:40.326Z,inactive,toilet - laundry transit,Transit,2017-03-05T19:27:40.321Z,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
574,motion,2017-03-05T19:27:40.598Z,14,191254,2017-03-05T19:27:40.581Z,2017-03-05T19:27:40.598Z,active,Toilet Motion,Motion,2017-03-05T19:27:40.581Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
575,motion,2017-03-05T19:27:51.537Z,14,191257,2017-03-05T19:27:51.519Z,2017-03-05T19:27:51.537Z,inactive,Toilet Motion,Motion,2017-03-05T19:27:51.519Z,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
576,motion,2017-03-05T19:28:19.156Z,14,191259,2017-03-05T19:28:19.144Z,2017-03-05T19:28:19.156Z,active,Toilet Motion,Motion,2017-03-05T19:28:19.144Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
577,motion,2017-03-05T19:28:41.783Z,14,191261,2017-03-05T19:28:41.773Z,2017-03-05T19:28:41.783Z,inactive,Toilet Motion,Motion,2017-03-05T19:28:41.773Z,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
578,motion,2017-03-05T19:28:55.386Z,14,191263,2017-03-05T19:28:55.374Z,2017-03-05T19:28:55.386Z,active,Toilet Motion,Motion,2017-03-05T19:28:55.374Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
579,motion,2017-03-05T19:29:24.782Z,14,191265,2017-03-05T19:29:24.772Z,2017-03-05T19:29:24.782Z,inactive,Toilet Motion,Motion,2017-03-05T19:29:24.772Z,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
580,motion,2017-03-05T19:29:35.182Z,14,191267,2017-03-05T19:29:35.172Z,2017-03-05T19:29:35.182Z,active,Toilet Motion,Motion,2017-03-05T19:29:35.172Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
581,motion,2017-03-05T19:29:45.716Z,13,191269,2017-03-05T19:29:45.709Z,2017-03-05T19:29:45.716Z,active,toilet - laundry transit,Transit,2017-03-05T19:29:45.709Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
582,motion,2017-03-05T19:30:11.621Z,13,191271,2017-03-05T19:30:11.610Z,2017-03-05T19:30:11.621Z,inactive,toilet - laundry transit,Transit,2017-03-05T19:30:11.610Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
583,motion,2017-03-05T19:30:11.674Z,14,191273,2017-03-05T19:30:11.651Z,2017-03-05T19:30:11.674Z,inactive,Toilet Motion,Motion,2017-03-05T19:30:11.651Z,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
584,motion,2017-03-05T19:30:12.941Z,14,191275,2017-03-05T19:30:12.926Z,2017-03-05T19:30:12.941Z,active,Toilet Motion,Motion,2017-03-05T19:30:12.926Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
585,motion,2017-03-05T19:30:16.925Z,13,191277,2017-03-05T19:30:16.915Z,2017-03-05T19:30:16.925Z,active,toilet - laundry transit,Transit,2017-03-05T19:30:16.915Z,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
586,motion,2017-03-05T19:30:24.639Z,10,191279,2017-03-05T19:30:24.626Z,2017-03-05T19:30:24.639Z,active,Laundry Motion,Motion,2017-03-05T19:30:24.626Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
587,motion,2017-03-05T19:30:28.203Z,7,191281,2017-03-05T19:30:28.193Z,2017-03-05T19:30:28.203Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T19:30:28.193Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
588,motion,2017-03-05T19:30:31.218Z,6,191283,2017-03-05T19:30:31.212Z,2017-03-05T19:30:31.218Z,active,Kitchen Motion,Motion,2017-03-05T19:30:31.212Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
589,motion,2017-03-05T19:30:35.524Z,14,191285,2017-03-05T19:30:35.514Z,2017-03-05T19:30:35.524Z,inactive,Toilet Motion,Motion,2017-03-05T19:30:35.514Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
590,motion,2017-03-05T19:30:39.310Z,7,191287,2017-03-05T19:30:39.300Z,2017-03-05T19:30:39.310Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-05T19:30:39.300Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
591,motion,2017-03-05T19:30:39.339Z,13,191288,2017-03-05T19:30:39.322Z,2017-03-05T19:30:39.339Z,inactive,toilet - laundry transit,Transit,2017-03-05T19:30:39.322Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
592,motion,2017-03-05T19:30:46.359Z,10,191291,2017-03-05T19:30:46.351Z,2017-03-05T19:30:46.359Z,inactive,Laundry Motion,Motion,2017-03-05T19:30:46.351Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
593,motion,2017-03-05T19:30:54.092Z,6,191293,2017-03-05T19:30:54.082Z,2017-03-05T19:30:54.092Z,inactive,Kitchen Motion,Motion,2017-03-05T19:30:54.082Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
594,motion,2017-03-05T19:32:34.675Z,6,191295,2017-03-05T19:32:34.664Z,2017-03-05T19:32:34.675Z,active,Kitchen Motion,Motion,2017-03-05T19:32:34.664Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
595,motion,2017-03-05T19:32:55.092Z,6,191297,2017-03-05T19:32:55.081Z,2017-03-05T19:32:55.092Z,inactive,Kitchen Motion,Motion,2017-03-05T19:32:55.081Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
596,motion,2017-03-05T19:33:38.463Z,6,191299,2017-03-05T19:33:38.452Z,2017-03-05T19:33:38.463Z,active,Kitchen Motion,Motion,2017-03-05T19:33:38.452Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
597,motion,2017-03-05T19:33:49.345Z,6,191301,2017-03-05T19:33:49.333Z,2017-03-05T19:33:49.345Z,inactive,Kitchen Motion,Motion,2017-03-05T19:33:49.333Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
598,motion,2017-03-05T19:36:53.827Z,6,191303,2017-03-05T19:36:53.813Z,2017-03-05T19:36:53.827Z,active,Kitchen Motion,Motion,2017-03-05T19:36:53.813Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
599,motion,2017-03-05T19:37:14.082Z,6,191305,2017-03-05T19:37:14.071Z,2017-03-05T19:37:14.082Z,inactive,Kitchen Motion,Motion,2017-03-05T19:37:14.071Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
600,motion,2017-03-05T19:38:34.566Z,6,191307,2017-03-05T19:38:34.554Z,2017-03-05T19:38:34.566Z,active,Kitchen Motion,Motion,2017-03-05T19:38:34.554Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
601,motion,2017-03-05T19:38:55.085Z,6,191309,2017-03-05T19:38:55.070Z,2017-03-05T19:38:55.085Z,inactive,Kitchen Motion,Motion,2017-03-05T19:38:55.070Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
602,motion,2017-03-05T19:43:40.230Z,6,191311,2017-03-05T19:43:40.214Z,2017-03-05T19:43:40.230Z,active,Kitchen Motion,Motion,2017-03-05T19:43:40.214Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
603,motion,2017-03-05T19:43:47.461Z,3,191313,2017-03-05T19:43:47.454Z,2017-03-05T19:43:47.461Z,active,Living Room Motion,Motion,2017-03-05T19:43:47.454Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
604,motion,2017-03-05T19:43:57.762Z,3,191315,2017-03-05T19:43:57.750Z,2017-03-05T19:43:57.762Z,inactive,Living Room Motion,Motion,2017-03-05T19:43:57.750Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
605,motion,2017-03-05T19:44:39.075Z,6,191317,2017-03-05T19:44:39.063Z,2017-03-05T19:44:39.075Z,inactive,Kitchen Motion,Motion,2017-03-05T19:44:39.063Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
606,motion,2017-03-05T19:44:42.796Z,6,191319,2017-03-05T19:44:42.784Z,2017-03-05T19:44:42.796Z,active,Kitchen Motion,Motion,2017-03-05T19:44:42.784Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
607,motion,2017-03-05T19:44:42.829Z,19,191321,2017-03-05T19:44:42.809Z,2017-03-05T19:44:42.829Z,active,Medication Area,Motion,2017-03-05T19:44:42.809Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
608,motion,2017-03-05T19:45:09.587Z,7,191323,2017-03-05T19:45:09.563Z,2017-03-05T19:45:09.587Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T19:45:09.563Z,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied
609,motion,2017-03-05T19:45:09.651Z,10,191325,2017-03-05T19:45:09.628Z,2017-03-05T19:45:09.651Z,active,Laundry Motion,Motion,2017-03-05T19:45:09.628Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
610,motion,2017-03-05T19:45:14.579Z,7,191327,2017-03-05T19:45:14.571Z,2017-03-05T19:45:14.579Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-05T19:45:14.571Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
611,motion,2017-03-05T19:45:16.068Z,6,191329,2017-03-05T19:45:16.060Z,2017-03-05T19:45:16.068Z,inactive,Kitchen Motion,Motion,2017-03-05T19:45:16.060Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
612,motion,2017-03-05T19:45:17.173Z,19,191331,2017-03-05T19:45:17.161Z,2017-03-05T19:45:17.173Z,inactive,Medication Area,Motion,2017-03-05T19:45:17.161Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
613,motion,2017-03-05T19:45:29.487Z,11,191334,2017-03-05T19:45:29.474Z,2017-03-05T19:45:29.487Z,active,laundry - out-of-bounds transit,Transit,2017-03-05T19:45:29.474Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
614,motion,2017-03-05T19:45:41.349Z,10,191336,2017-03-05T19:45:41.338Z,2017-03-05T19:45:41.349Z,inactive,Laundry Motion,Motion,2017-03-05T19:45:41.338Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
615,motion,2017-03-05T19:45:51.981Z,11,191338,2017-03-05T19:45:51.968Z,2017-03-05T19:45:51.981Z,inactive,laundry - out-of-bounds transit,Transit,2017-03-05T19:45:51.968Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
616,motion,2017-03-05T19:46:40.416Z,11,191340,2017-03-05T19:46:40.405Z,2017-03-05T19:46:40.416Z,active,laundry - out-of-bounds transit,Transit,2017-03-05T19:46:40.405Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
617,motion,2017-03-05T19:46:40.481Z,10,191341,2017-03-05T19:46:40.454Z,2017-03-05T19:46:40.481Z,active,Laundry Motion,Motion,2017-03-05T19:46:40.454Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
618,motion,2017-03-05T19:46:50.971Z,11,191345,2017-03-05T19:46:50.964Z,2017-03-05T19:46:50.971Z,inactive,laundry - out-of-bounds transit,Transit,2017-03-05T19:46:50.964Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
619,motion,2017-03-05T19:47:06.818Z,7,191347,2017-03-05T19:47:06.806Z,2017-03-05T19:47:06.818Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T19:47:06.806Z,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
620,motion,2017-03-05T19:47:10.037Z,6,191349,2017-03-05T19:47:10.030Z,2017-03-05T19:47:10.037Z,active,Kitchen Motion,Motion,2017-03-05T19:47:10.030Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
621,motion,2017-03-05T19:47:15.086Z,10,191351,2017-03-05T19:47:15.078Z,2017-03-05T19:47:15.086Z,inactive,Laundry Motion,Motion,2017-03-05T19:47:15.078Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
622,motion,2017-03-05T19:47:27.306Z,7,191353,2017-03-05T19:47:27.295Z,2017-03-05T19:47:27.306Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-05T19:47:27.295Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
623,motion,2017-03-05T19:47:36.923Z,3,191355,2017-03-05T19:47:36.912Z,2017-03-05T19:47:36.923Z,active,Living Room Motion,Motion,2017-03-05T19:47:36.912Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
624,motion,2017-03-05T19:47:59.757Z,3,191357,2017-03-05T19:47:59.744Z,2017-03-05T19:47:59.757Z,inactive,Living Room Motion,Motion,2017-03-05T19:47:59.744Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
625,motion,2017-03-05T19:48:14.074Z,6,191359,2017-03-05T19:48:14.059Z,2017-03-05T19:48:14.074Z,inactive,Kitchen Motion,Motion,2017-03-05T19:48:14.059Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied
626,motion,2017-03-05T19:48:27.235Z,6,191361,2017-03-05T19:48:27.224Z,2017-03-05T19:48:27.235Z,active,Kitchen Motion,Motion,2017-03-05T19:48:27.224Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
627,motion,2017-03-05T19:48:50.329Z,6,191363,2017-03-05T19:48:50.315Z,2017-03-05T19:48:50.329Z,inactive,Kitchen Motion,Motion,2017-03-05T19:48:50.315Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
628,motion,2017-03-05T19:52:59.682Z,6,191365,2017-03-05T19:52:59.664Z,2017-03-05T19:52:59.682Z,active,Kitchen Motion,Motion,2017-03-05T19:52:59.664Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
629,motion,2017-03-05T19:53:20.062Z,6,191367,2017-03-05T19:53:20.051Z,2017-03-05T19:53:20.062Z,inactive,Kitchen Motion,Motion,2017-03-05T19:53:20.051Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
630,motion,2017-03-05T19:57:38.528Z,6,191369,2017-03-05T19:57:38.515Z,2017-03-05T19:57:38.528Z,active,Kitchen Motion,Motion,2017-03-05T19:57:38.515Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
631,motion,2017-03-05T19:57:59.056Z,6,191371,2017-03-05T19:57:59.044Z,2017-03-05T19:57:59.056Z,inactive,Kitchen Motion,Motion,2017-03-05T19:57:59.044Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
632,motion,2017-03-05T20:09:07.985Z,6,191439,2017-03-05T20:09:07.975Z,2017-03-05T20:09:07.985Z,active,Kitchen Motion,Motion,2017-03-05T20:09:07.975Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
633,motion,2017-03-05T20:09:31.288Z,6,191445,2017-03-05T20:09:31.281Z,2017-03-05T20:09:31.288Z,inactive,Kitchen Motion,Motion,2017-03-05T20:09:31.281Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
634,motion,2017-03-05T20:09:40.102Z,6,191449,2017-03-05T20:09:40.091Z,2017-03-05T20:09:40.102Z,active,Kitchen Motion,Motion,2017-03-05T20:09:40.091Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
635,motion,2017-03-05T20:10:06.789Z,6,191451,2017-03-05T20:10:06.770Z,2017-03-05T20:10:06.789Z,inactive,Kitchen Motion,Motion,2017-03-05T20:10:06.770Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
636,motion,2017-03-05T20:11:55.231Z,6,191453,2017-03-05T20:11:55.218Z,2017-03-05T20:11:55.231Z,active,Kitchen Motion,Motion,2017-03-05T20:11:55.218Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
637,motion,2017-03-05T20:12:06.294Z,6,191455,2017-03-05T20:12:06.282Z,2017-03-05T20:12:06.294Z,inactive,Kitchen Motion,Motion,2017-03-05T20:12:06.282Z,Occupied Inactive,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
638,motion,2017-03-05T20:12:09.466Z,6,191457,2017-03-05T20:12:09.456Z,2017-03-05T20:12:09.466Z,active,Kitchen Motion,Motion,2017-03-05T20:12:09.456Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
639,motion,2017-03-05T20:12:10.834Z,3,191459,2017-03-05T20:12:10.826Z,2017-03-05T20:12:10.834Z,active,Living Room Motion,Motion,2017-03-05T20:12:10.826Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
640,motion,2017-03-05T20:12:23.034Z,7,191461,2017-03-05T20:12:23.023Z,2017-03-05T20:12:23.034Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T20:12:23.023Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
641,motion,2017-03-05T20:12:23.095Z,7,191462,2017-03-05T20:12:23.083Z,2017-03-05T20:12:23.095Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T20:12:23.083Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
642,motion,2017-03-05T20:12:23.121Z,7,191463,2017-03-05T20:12:23.112Z,2017-03-05T20:12:23.121Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T20:12:23.112Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied,Unoccupied
643,motion,2017-03-05T20:12:30.541Z,9,191465,2017-03-05T20:12:30.533Z,2017-03-05T20:12:30.541Z,active,Spare Bedroom Motion,Motion,2017-03-05T20:12:30.533Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied
644,motion,2017-03-05T20:12:31.983Z,3,191467,2017-03-05T20:12:31.971Z,2017-03-05T20:12:31.983Z,inactive,Living Room Motion,Motion,2017-03-05T20:12:31.971Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied
645,motion,2017-03-05T20:12:32.321Z,6,191469,2017-03-05T20:12:32.315Z,2017-03-05T20:12:32.321Z,inactive,Kitchen Motion,Motion,2017-03-05T20:12:32.315Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied
646,motion,2017-03-05T20:12:45.311Z,7,191471,2017-03-05T20:12:45.284Z,2017-03-05T20:12:45.311Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-05T20:12:45.284Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied
647,motion,2017-03-05T20:13:03.766Z,9,191479,2017-03-05T20:13:03.759Z,2017-03-05T20:13:03.766Z,inactive,Spare Bedroom Motion,Motion,2017-03-05T20:13:03.759Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Inactive,Unoccupied
648,motion,2017-03-05T20:13:11.602Z,9,191481,2017-03-05T20:13:11.589Z,2017-03-05T20:13:11.602Z,active,Spare Bedroom Motion,Motion,2017-03-05T20:13:11.589Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied
649,motion,2017-03-05T20:13:19.654Z,7,191483,2017-03-05T20:13:19.644Z,2017-03-05T20:13:19.654Z,active,spare_bedroom - corridor transit,Transit,2017-03-05T20:13:19.644Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied
650,motion,2017-03-05T20:13:23.746Z,6,191485,2017-03-05T20:13:23.736Z,2017-03-05T20:13:23.746Z,active,Kitchen Motion,Motion,2017-03-05T20:13:23.736Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
651,motion,2017-03-05T20:13:27.033Z,4,191487,2017-03-05T20:13:27.023Z,2017-03-05T20:13:27.033Z,active,master_bedroom - living_room transit,Transit,2017-03-05T20:13:27.023Z,Occupied Active,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied
652,motion,2017-03-05T20:13:31.203Z,5,191489,2017-03-05T20:13:31.197Z,2017-03-05T20:13:31.203Z,active,Master Bedroom Motion,Motion,2017-03-05T20:13:31.197Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied
653,motion,2017-03-05T20:13:34.515Z,9,191491,2017-03-05T20:13:34.504Z,2017-03-05T20:13:34.515Z,inactive,Spare Bedroom Motion,Motion,2017-03-05T20:13:34.504Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied
654,motion,2017-03-05T20:13:40.293Z,7,191493,2017-03-05T20:13:40.283Z,2017-03-05T20:13:40.293Z,inactive,spare_bedroom - corridor transit,Transit,2017-03-05T20:13:40.283Z,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Unoccupied,Occupied Active,Unoccupied,Unoccupied
